package_name,version,ecosystem,downloads_count,age_days,maintainers_count,dependencies_count,version_major,version_minor,version_patch,is_prerelease,base64_imports,base64_decode_calls,base64_encoded_strings,fernet_usage,aes_usage,rsa_usage,crypto_imports,http_requests,socket_usage,dns_lookups,external_urls_count,ip_addresses_hardcoded,suspicious_domains,file_read_operations,file_write_operations,file_delete_operations,temp_file_usage,sensitive_paths_accessed,eval_calls,exec_calls,subprocess_calls,os_system_calls,shell_commands,obfuscation_score,minified_code,hex_encoded_strings,unicode_obfuscation,string_concatenation_abuse,env_var_access,credential_patterns,token_patterns,password_patterns,api_key_patterns,keylogger_patterns,screenshot_capture,clipboard_access,webcam_access,microphone_access,reverse_shell_patterns,backdoor_patterns,c2_server_patterns,startup_modification,cron_job_creation,registry_modification,has_readme,has_license,has_tests,has_changelog,documentation_score,author_account_age_days,author_other_packages,author_verified,author_email_disposable,typosquatting_score,name_similarity_to_popular,known_vulnerability_count,cve_references,is_malicious
atlasctf-21-prod-29,5.20.4,pypi,275,0,1,6,5,20,4,1,3,12,13,1,1,0,2,17,1,1,9,0,4,3,25,4,1,6,2,3,2,4,5,0.95,1,7,1,13,1,4,7,5,3,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0.3,43,2,0,1,0.62,0.34,1,0,1
moment,1.3.8,npm,1468284,717,18,4,1,3,8,0,1,0,1,1,0,0,2,0,1,0,2,0,0,0,5,0,1,0,1,0,1,0,1,0.15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.67,2381,27,1,0,0.03,0.03,1,0,0
xgboost,3.9.12,pypi,6771240,1081,2,21,3,9,12,1,0,0,1,0,1,1,2,2,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.81,931,47,1,0,0.0,0.01,0,0,0
colotama,3.5.22,pypi,7547,150,2,6,3,5,22,0,5,5,7,0,1,0,5,5,0,2,15,2,6,40,13,8,0,5,1,7,10,5,0,0.32,0,5,0,7,1,5,5,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0.39,65,3,0,0,0.28,0.48,2,3,1
32red-api,0.14.40,npm,185,2,1,6,0,14,40,1,4,13,2,1,1,1,3,8,1,1,14,5,1,28,10,4,1,8,9,4,3,0,3,0.76,1,0,1,10,1,7,7,3,8,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0.24,15,2,0,1,0.66,0.68,1,0,1
@dev-blinq/cucumber_client,3.11.37,npm,497,15,1,2,3,11,37,0,4,13,1,1,1,0,1,13,0,5,8,5,5,8,7,8,0,7,9,7,1,1,5,1.0,0,1,0,18,0,5,7,5,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.12,54,1,0,1,0.73,0.8,2,3,1
@ensdomains/thorin,3.17.28,npm,9808,184,2,4,3,17,28,0,2,2,17,0,1,1,1,16,0,5,14,1,2,16,17,2,0,3,3,1,1,5,6,0.42,0,3,0,7,0,4,2,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.35,162,4,1,0,0.38,0.43,1,0,1
express-rate-limit,0.12.50,npm,5158,92,14,23,0,12,50,0,0,2,3,1,1,1,1,3,0,0,5,1,0,6,8,0,0,1,1,1,0,1,0,0.2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.75,1346,9,1,0,0.2,0.11,1,0,0
beautifulsoup4,2.4.6,pypi,8685016,3847,5,26,2,4,6,1,0,0,0,0,0,1,1,1,0,1,1,0,0,3,1,1,0,0,1,1,0,0,1,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.7,687,48,1,0,0.08,0.08,1,0,0
deepseeek,3.4.21,pypi,148,11,1,3,3,4,21,1,5,2,3,1,1,1,8,6,0,1,14,2,2,33,4,7,1,3,7,4,3,0,5,0.81,1,11,0,4,1,7,4,3,4,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0.15,54,2,0,1,0.48,0.76,4,3,1
@actbase/react-native-devtools,2.13.24,npm,398,2,1,6,2,13,24,0,2,11,9,1,1,0,3,5,1,3,6,3,5,32,26,1,1,5,9,3,8,4,4,0.86,1,3,0,11,1,6,5,4,6,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.39,20,1,0,1,0.72,0.63,4,1,1
setuptools,4.15.23,pypi,7922,71,8,6,4,15,23,1,1,2,5,0,0,0,4,8,0,0,5,0,0,14,12,0,0,0,3,0,2,0,3,0.3,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.97,949,20,1,0,0.22,0.24,1,0,0
jsonwebtoken,0.13.4,npm,636563,794,8,13,0,13,4,0,0,2,1,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,1,2,0,0,0.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.9,1306,40,1,0,0.08,0.14,1,0,0
dpdcyconfusion,4.18.17,pypi,7350,89,1,5,4,18,17,0,2,0,5,0,0,1,3,14,1,2,10,2,1,24,10,2,0,4,3,4,7,3,3,0.22,0,9,0,8,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.36,40,4,0,0,0.52,0.82,2,1,1
jsonwebtoken,3.18.22,npm,6081754,1925,15,5,3,18,22,1,0,2,1,0,0,0,1,3,0,0,0,0,0,9,5,1,1,0,1,0,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.97,2220,12,1,0,0.01,0.07,0,0,0
playwright,3.10.29,npm,4172136,3920,18,26,3,10,29,0,1,2,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,1,0,0,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.66,987,13,1,0,0.01,0.14,1,0,0
esbuild,2.0.31,npm,1422974,926,5,8,2,0,31,0,0,1,0,1,0,0,0,0,1,0,2,0,0,2,5,0,0,0,0,0,2,0,1,0.04,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.87,1062,46,1,0,0.01,0.13,0,0,0
deadiff,3.14.28,pypi,345,6,1,8,3,14,28,1,5,12,11,0,0,1,5,10,1,1,2,0,4,32,20,1,1,7,2,3,7,3,7,0.76,1,4,1,2,1,6,3,1,8,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0.25,46,2,0,1,0.82,0.67,1,3,1
ioredis,2.19.31,npm,317689,2912,13,30,2,19,31,0,0,2,1,0,1,0,0,0,0,1,1,0,0,4,3,0,0,0,0,0,1,1,1,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.96,1921,27,0,0,0.07,0.04,1,0,0
parcel,4.17.23,npm,1962938,1548,3,14,4,17,23,0,0,2,2,0,0,0,0,0,0,1,1,0,0,9,4,0,0,0,0,0,0,1,0,0.04,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.97,694,28,0,0,0.04,0.12,0,0,0
btoocore,4.11.19,pypi,170,26,1,1,4,11,19,1,4,14,4,1,1,1,8,18,1,1,4,4,5,25,13,2,1,6,8,5,8,3,1,0.6,0,15,0,13,0,7,2,2,5,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0.18,37,1,0,0,0.67,0.67,3,3,1
@farabyabdulla54/wwframework,5.16.23,npm,20925,104,1,2,5,16,23,1,4,5,5,1,1,1,6,14,0,2,9,3,3,26,30,8,0,6,3,1,1,3,3,0.4,0,3,0,18,1,2,2,5,6,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.25,183,2,1,0,0.64,0.68,5,2,1
lodash,0.16.33,npm,4567001,1642,16,29,0,16,33,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,2,0,0,0.07,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.66,1282,39,1,0,0.04,0.04,0,0,0
colorsmore,3.3.2,pypi,28799,156,2,6,3,3,2,0,2,3,3,0,1,1,4,17,0,4,15,2,2,11,10,8,1,3,1,5,8,4,4,0.17,0,14,0,6,1,2,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.09,47,0,1,1,0.26,0.71,4,3,1
colors-update,0.18.3,pypi,406,22,1,2,0,18,3,0,5,9,13,1,1,1,5,9,1,0,4,4,4,39,23,0,1,8,9,8,9,2,5,0.6,1,9,1,10,1,2,3,0,8,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.26,40,2,0,1,0.44,0.94,4,2,1
@antstackio/express-graphql-proxy,4.17.1,npm,106,18,1,0,4,17,1,0,4,3,18,1,1,1,7,8,0,2,13,2,1,19,14,1,1,4,3,5,8,2,4,0.84,1,5,0,13,1,3,1,3,8,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0.33,60,2,0,1,0.94,0.44,0,3,1
lodash,3.4.20,npm,7135830,3061,7,11,3,4,20,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,3,0,0,0,0,0,1,0,0,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.94,2433,20,1,0,0.04,0.08,0,0,0
@dtpk-cc/components,1.5.30,npm,1016,112,2,7,1,5,30,0,2,1,16,0,0,1,6,13,0,5,8,2,4,35,11,8,0,9,3,3,2,5,4,0.13,1,4,0,13,1,7,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02,123,3,1,1,0.46,0.64,1,3,1
dtb-bytehouse,1.16.48,pypi,123,28,1,0,1,16,48,1,4,12,10,1,1,0,7,4,1,2,13,5,4,36,21,7,1,6,6,8,5,1,3,0.53,1,3,1,6,1,8,2,5,5,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0.34,30,0,0,1,0.64,0.94,0,3,1
@ctrl/ngx-rightclick,5.1.2,npm,50,20,1,7,5,1,2,0,1,2,14,1,1,0,5,8,1,0,12,2,5,7,12,10,1,3,2,0,7,5,5,0.89,1,13,1,4,1,0,3,3,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0.03,24,0,0,1,0.8,0.37,2,2,1
@abg-mec/fwk-fe-devcraft,2.2.22,npm,473,14,1,8,2,2,22,1,3,5,5,0,1,1,4,10,0,5,10,1,4,5,4,6,1,8,4,1,3,0,3,0.83,1,15,1,8,1,5,4,5,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0.38,59,1,0,0,0.21,0.69,0,2,1
puppeteer,4.8.13,npm,8624824,462,12,9,4,8,13,1,1,0,2,0,1,1,0,3,1,1,2,0,0,4,5,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.75,1146,30,1,0,0.09,0.01,1,0,0
stylelint,1.16.25,npm,7779025,2796,11,8,1,16,25,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.74,2855,46,1,0,0.01,0.13,0,0,0
atlassian-exp,2.17.13,pypi,9044,125,2,7,2,17,13,0,0,0,15,0,1,0,6,10,0,0,5,3,7,3,28,6,1,7,1,0,3,1,6,0.39,0,13,0,17,0,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,181,1,0,0,0.72,0.65,3,0,1
turbopack,2.6.46,npm,9252132,2007,6,9,2,6,46,1,1,0,2,0,1,0,1,3,0,0,0,0,0,5,2,0,0,0,0,0,1,0,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.91,1652,15,1,0,0.07,0.05,1,0,0
@ensdomains/react-ens-address,2.5.45,npm,363,29,1,1,2,5,45,0,2,14,8,1,0,0,6,17,1,4,3,0,5,27,23,7,1,7,6,6,10,0,3,0.85,1,2,1,16,1,2,8,5,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.38,33,1,0,0,0.39,0.73,4,2,1
poetry,0.0.3,pypi,8350492,3189,20,9,0,0,3,0,0,1,1,0,0,0,2,2,0,1,0,0,0,2,2,1,0,0,0,0,2,0,1,0.09,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.94,955,14,1,0,0.0,0.12,0,0,0
aiiohttp,3.14.43,pypi,20325,69,1,6,3,14,43,0,5,1,7,0,0,1,4,5,1,0,5,2,8,35,13,7,1,2,1,5,10,1,8,0.4,0,11,0,12,1,10,2,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.4,46,2,0,0,0.28,0.23,4,0,1
swc,1.18.10,npm,766378,3194,12,28,1,18,10,1,0,2,2,1,0,0,2,3,0,0,1,0,0,6,5,0,0,0,1,0,0,1,1,0.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.71,1175,4,1,0,0.04,0.05,0,0,0
cypress,4.7.14,npm,422876,2142,17,26,4,7,14,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,5,1,1,0,0,0,2,1,0,0.07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.76,2135,12,1,0,0.05,0.0,0,0,0
@callcenter-frontend/helpers,5.20.0,npm,185,23,2,6,5,20,0,1,2,12,2,0,1,0,3,4,0,4,12,2,7,11,21,6,0,1,3,1,4,3,8,0.93,1,5,1,14,1,7,6,2,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.23,36,1,0,1,0.72,0.36,4,1,1
grpcio,1.13.6,pypi,1859964,2550,8,12,1,13,6,1,1,0,2,0,1,0,0,3,0,0,2,0,0,6,3,1,1,0,0,0,0,0,0,0.12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.68,2592,40,0,0,0.0,0.07,0,0,0
@energysolutions/mylib,5.16.33,npm,60,22,1,1,5,16,33,1,4,2,4,0,1,1,5,4,1,0,7,2,6,21,10,7,0,3,3,2,10,3,1,0.61,1,9,0,7,0,0,1,4,5,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0.2,29,1,0,1,0.54,0.89,2,0,1
assulthimars,1.16.7,pypi,444,21,1,2,1,16,7,0,3,8,14,1,0,0,3,5,1,2,12,1,6,5,1,7,1,4,1,2,10,1,8,0.69,0,4,1,15,0,6,6,3,6,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0.29,14,2,0,1,0.43,0.37,4,2,1
byteff,3.3.6,pypi,400,19,1,8,3,3,6,0,2,15,4,1,1,0,5,17,1,5,15,0,3,25,11,2,0,4,9,7,7,0,4,0.8,1,10,1,18,1,1,4,2,6,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0.38,33,2,0,1,0.91,0.6,0,0,1
backwwi,1.11.37,pypi,350,20,1,6,1,11,37,1,2,9,13,1,1,1,5,5,0,4,2,0,6,17,16,5,1,10,3,0,1,2,7,0.73,1,12,1,13,1,8,0,4,2,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0.1,20,0,0,0,0.57,0.96,2,2,1
awscli,0.19.10,pypi,1172,60,18,29,0,19,10,0,0,5,0,0,0,0,3,5,0,0,3,1,0,13,10,0,1,0,0,0,1,1,1,0.3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.99,701,2,1,0,0.17,0.19,0,0,0
@cwlib/core,0.7.46,npm,208,15,2,7,0,7,46,0,1,13,10,1,1,1,4,12,1,3,10,4,6,29,24,8,1,6,8,7,5,2,5,0.78,1,3,1,8,1,1,8,5,2,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0.09,11,1,0,0,0.73,0.39,0,0,1
vitest,4.17.31,npm,6500410,2584,6,29,4,17,31,0,0,2,0,1,0,0,0,3,0,1,2,0,0,3,2,0,1,0,1,0,0,0,0,0.02,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0.67,2584,14,1,0,0.03,0.06,0,0,0
chai,5.16.44,npm,8752,153,11,30,5,16,44,0,1,1,5,0,0,0,0,7,1,0,3,1,0,18,3,1,0,1,2,1,0,1,3,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.59,2184,40,0,1,0.25,0.26,0,0,0
atlasctf-21-prod-17,2.3.50,pypi,54,15,1,5,2,3,50,1,4,14,10,1,0,1,8,9,1,2,5,0,1,7,30,1,1,8,5,2,2,4,2,0.6,0,8,1,9,0,4,4,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.34,42,2,0,0,0.45,0.91,4,2,1
luxon,5.7.8,npm,724548,1310,14,7,5,7,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,1,0,1,0,0,0,1,0,0,0.15,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.74,1359,34,1,0,0.09,0.07,0,0,0
atlasctf-21-prod-09,5.8.29,pypi,432,9,1,3,5,8,29,0,5,15,12,1,1,0,1,15,1,0,11,5,1,40,24,7,1,4,8,5,4,5,4,0.6,1,4,1,5,1,4,7,0,5,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0.2,17,0,0,1,0.89,0.94,2,2,1
1inch-p2p-sdk,0.10.8,npm,366,15,1,7,0,10,8,0,4,2,13,1,1,0,5,5,1,0,3,3,3,14,25,6,1,6,1,8,8,5,6,0.6,0,12,1,9,1,7,0,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.05,5,2,0,1,0.89,0.57,4,0,1
atlasctf-21-prod-13,0.13.14,pypi,429,2,1,4,0,13,14,0,4,14,8,1,1,0,7,8,1,0,14,4,5,17,23,1,0,5,6,2,7,5,3,0.67,1,10,1,5,1,0,4,3,5,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0.04,35,0,0,1,0.65,0.52,3,0,1
jasmine,0.11.46,npm,4530794,1879,17,13,0,11,46,1,0,2,1,0,0,0,0,3,0,1,1,0,0,4,3,0,1,0,0,1,0,1,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.96,2710,24,1,0,0.09,0.05,0,0,0
ws,1.19.24,npm,7854,30,13,13,1,19,24,0,1,3,2,0,0,0,1,7,1,0,5,0,0,19,7,0,1,0,1,0,3,0,1,0.18,0,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.71,909,9,0,0,0.06,0.18,1,0,0
needle,5.3.38,npm,7353867,3331,5,22,5,3,38,0,1,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0.02,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.84,2798,42,1,0,0.06,0.08,0,0,0
alzynitro,2.5.47,pypi,1699,80,1,5,2,5,47,0,2,1,8,1,0,1,4,2,1,2,11,3,6,4,23,4,1,10,0,0,9,0,7,0.28,1,14,0,15,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.44,63,0,1,0,0.15,0.66,0,2,1
ramda,1.8.3,npm,7225737,2937,15,15,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,1,0,2,0,0,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.69,2837,39,1,0,0.09,0.05,0,0,0
commander,2.18.1,npm,4862790,3091,3,4,2,18,1,1,1,2,0,0,0,0,2,3,0,0,0,0,0,2,4,0,1,0,0,0,2,0,0,0.13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.65,1448,37,1,0,0.04,0.07,1,0,0
xgboost,1.0.10,pypi,1155921,1046,2,14,1,0,10,0,0,2,0,0,0,0,0,0,1,0,1,0,0,6,3,0,1,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.9,2936,12,0,0,0.01,0.07,1,0,0
react,1.12.3,npm,2582214,3362,5,30,1,12,3,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.02,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.83,2132,27,1,0,0.02,0.0,0,0,0
arangodb-driver,1.3.41,pypi,27920,139,1,0,1,3,41,1,3,0,1,1,1,1,7,10,1,2,11,0,1,38,3,8,0,8,0,2,8,0,7,0.26,1,6,0,2,1,4,7,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.39,116,3,1,0,0.44,0.36,4,3,1
dreamfusion,2.18.27,pypi,48978,143,1,7,2,18,27,0,3,2,8,0,0,0,1,12,0,5,13,1,1,22,6,8,1,4,0,7,10,5,8,0.31,1,2,0,10,0,6,1,5,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.38,92,1,1,0,0.67,0.33,1,3,1
@art-ws/config-ts,2.4.40,npm,6481,54,1,2,2,4,40,0,4,3,15,1,1,1,3,2,0,2,7,2,5,11,2,5,1,9,1,6,0,2,3,0.32,1,15,0,17,1,5,3,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26,49,3,0,0,0.24,0.76,1,1,1
prompts,1.2.49,npm,4580705,1098,5,19,1,2,49,1,1,2,0,1,0,0,1,0,0,0,1,0,0,3,4,0,1,0,0,0,0,0,0,0.02,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.94,2136,9,1,0,0.08,0.06,0,0,0
commander,0.18.23,npm,7550,79,2,3,0,18,23,0,1,4,0,0,0,0,1,4,0,1,5,0,0,9,4,0,0,0,2,0,4,0,3,0.2,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.64,554,44,1,0,0.14,0.19,0,0,0
lit,2.14.1,npm,7440875,649,6,20,2,14,1,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0.13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.75,2888,27,1,0,0.09,0.04,1,0,0
typescript,5.14.39,npm,4912,175,18,10,5,14,39,0,1,4,3,0,0,1,0,2,0,1,2,0,0,7,8,0,0,0,1,0,3,0,2,0.34,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.88,1568,32,1,0,0.25,0.13,1,0,0
pyyaml,4.2.16,pypi,8791,139,11,3,4,2,16,0,1,5,5,0,0,1,3,4,0,0,2,1,0,12,11,0,0,0,2,0,0,0,0,0.16,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.54,2905,29,1,1,0.19,0.28,0,0,0
knex,5.12.42,npm,9532745,2675,8,10,5,12,42,0,0,2,1,0,1,0,1,3,0,0,2,0,0,0,5,0,0,0,1,0,0,1,0,0.05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.69,1243,16,1,0,0.01,0.04,1,0,0
webpack,2.17.27,npm,9082916,2893,19,17,2,17,27,0,1,0,2,0,0,0,1,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.77,618,17,1,0,0.05,0.12,1,0,0
uvicorn,0.8.12,pypi,3989600,3189,20,29,0,8,12,1,1,0,2,0,0,0,1,0,0,0,1,0,0,8,1,0,1,0,0,0,0,0,1,0.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.93,2390,46,1,0,0.04,0.14,0,0,0
@erfix/frontend-logge,0.17.24,npm,48270,103,1,2,0,17,24,0,3,3,7,0,0,0,4,3,0,4,5,2,6,4,20,4,1,4,3,4,10,4,0,0.44,0,9,0,18,1,4,2,3,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.02,121,3,0,0,0.15,0.93,2,2,1
atlasctf-21-prod-01,4.10.19,pypi,257,22,2,4,4,10,19,1,4,12,2,1,0,1,4,10,0,1,15,3,7,21,27,10,0,1,4,8,7,2,7,0.56,1,11,1,14,1,8,4,2,3,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0.06,44,1,0,1,0.87,0.44,5,1,1
@erfix/frontend-logger,3.11.25,npm,237,24,2,1,3,11,25,0,4,7,3,0,1,0,6,12,1,3,14,1,8,24,16,1,1,8,1,5,2,2,1,0.84,0,0,1,5,1,3,8,1,8,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0.01,39,0,0,1,0.64,0.56,5,1,1
@0xengine/meow,0.17.17,npm,13725,197,1,5,0,17,17,1,0,2,12,0,1,1,0,3,0,4,3,2,1,13,15,0,1,9,2,3,8,3,2,0.35,1,0,0,9,1,8,5,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.56,52,0,0,0,0.72,0.26,4,0,1
passport,1.13.15,npm,7822420,3102,7,29,1,13,15,0,1,0,0,0,1,1,0,2,0,1,2,0,0,0,5,1,1,0,1,0,0,0,0,0.11,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.63,2996,8,0,0,0.09,0.01,0,0,0
@axaclient-socle-front/redux-helpers,5.9.45,npm,305,9,2,4,5,9,45,1,2,4,6,1,1,0,3,8,1,3,4,0,8,29,11,0,0,5,9,1,3,5,1,0.87,1,15,1,2,0,3,7,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0.13,31,2,0,1,0.94,0.47,3,2,1
ws,3.11.40,npm,5779237,728,14,15,3,11,40,0,0,1,2,0,0,0,1,2,0,0,1,0,0,2,4,0,1,0,0,0,0,1,0,0.05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.98,2518,14,0,0,0.01,0.04,0,0,0
express,4.13.32,npm,4838268,1258,18,3,4,13,32,0,0,1,0,0,0,0,2,2,0,1,1,0,0,1,5,1,0,0,0,0,0,0,1,0.06,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.9,2332,26,1,0,0.03,0.07,0,0,0
@ctrl/react-adsense,1.16.27,npm,6,9,1,1,1,16,27,1,3,8,14,1,1,0,5,6,1,5,11,3,8,17,24,10,1,4,6,8,6,5,3,0.96,1,0,1,2,1,0,6,0,8,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.38,42,0,0,1,0.68,0.78,0,0,1
@espace-client-axafr/resiliation-3-clics,0.0.4,npm,101,28,1,0,0,0,4,0,1,3,6,1,1,0,8,3,1,5,8,1,6,15,30,2,1,5,6,7,3,0,4,0.82,1,15,1,19,0,0,1,2,6,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0.2,24,1,0,0,0.22,0.71,0,2,1
pytorch,1.7.7,pypi,2478195,552,2,27,1,7,7,0,0,0,2,0,0,1,1,3,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0.02,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.93,1944,25,1,0,0.07,0.01,0,0,0
